age,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,month_n,day_of_week_n,campaign,pdays,previous,poutcome_n,cons.price.idx,cons.conf.idx
54,0,0,3,0,1,1,1,5,2,2,999,0,0,93.2,-42.0
32,10,0,6,0,0,1,1,2,4,1,999,0,0,94.215,-40.3
47,2,2,1,0,0,0,1,5,1,1,999,0,0,93.2,-42.0
23,3,1,1,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
37,4,0,6,0,1,0,1,3,0,11,999,0,0,93.444,-36.1
57,1,0,1,0,1,0,1,8,0,2,999,1,1,93.075,-47.1
23,11,1,1,0,0,1,1,4,4,1,3,1,2,94.601,-49.5
59,5,2,0,0,1,1,1,2,0,1,6,1,2,94.215,-40.3
45,7,0,4,1,0,0,1,9,3,1,999,0,0,94.199,-37.5
31,2,1,1,0,0,0,1,2,1,35,999,0,0,93.918,-42.7
36,7,2,1,0,0,0,1,5,0,2,999,1,1,93.2,-42.0
29,2,0,6,0,1,0,1,0,3,1,999,1,1,92.893,-46.2
31,4,1,5,0,1,0,1,0,2,1,999,1,1,92.893,-46.2
42,3,0,4,0,1,0,0,0,0,1,999,0,0,93.994,-36.4
56,2,0,1,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
32,4,2,3,0,1,1,1,0,2,3,999,1,1,92.893,-46.2
34,1,0,1,0,1,1,0,1,4,2,999,0,0,94.465,-41.8
46,10,0,6,0,1,0,0,0,0,11,999,0,0,93.994,-36.4
50,2,2,6,0,0,0,1,3,3,11,999,0,0,93.444,-36.1
27,2,1,6,0,0,0,1,2,2,2,999,0,0,93.918,-42.7
52,1,1,1,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
37,4,1,6,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
30,1,1,1,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
40,5,1,0,0,1,1,1,8,1,1,999,0,0,93.075,-47.1
49,1,2,1,1,0,1,0,0,4,2,999,0,0,93.994,-36.4
29,1,0,3,0,0,0,0,0,4,3,999,0,0,93.994,-36.4
31,7,0,1,2,0,0,1,5,1,2,999,1,1,93.2,-42.0
36,8,1,6,0,0,0,1,2,0,1,999,0,0,93.918,-42.7
54,6,0,6,0,1,0,1,8,3,1,999,0,0,93.075,-47.1
57,5,0,6,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
28,8,1,6,0,1,0,1,8,0,1,999,0,0,93.075,-47.1
33,2,0,6,0,0,0,1,2,0,2,999,0,0,93.918,-42.7
54,4,0,4,1,1,0,1,3,1,2,999,0,0,93.444,-36.1
44,3,1,3,0,1,0,1,0,0,2,999,1,1,92.893,-46.2
48,2,0,6,0,0,0,1,2,4,1,999,0,0,93.918,-42.7
57,5,0,2,0,0,0,1,3,1,1,999,0,0,93.444,-36.1
35,4,1,1,1,1,1,1,3,4,1,999,0,0,93.444,-36.1
41,4,0,4,0,2,2,1,1,1,1,4,3,2,92.963,-40.8
48,10,0,2,0,0,0,1,0,2,1,999,0,0,92.893,-46.2
38,2,1,6,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
34,3,0,2,0,0,1,0,1,0,3,999,0,0,94.465,-41.8
22,4,1,6,0,1,0,1,1,4,2,999,0,0,92.963,-40.8
49,4,0,4,0,0,0,1,8,3,2,999,0,0,93.075,-47.1
74,5,2,0,0,0,1,1,8,0,2,14,2,1,93.749,-34.6
41,2,1,4,0,0,0,1,3,0,6,999,0,0,93.444,-36.1
33,4,0,1,1,0,1,1,3,2,1,999,0,0,93.444,-36.1
41,1,0,1,0,1,0,1,0,2,2,999,0,0,92.893,-46.2
30,2,0,1,1,1,1,1,3,3,1,999,0,0,93.444,-36.1
39,1,0,1,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
29,4,1,4,0,1,1,0,0,3,4,999,0,0,93.994,-36.4
48,3,0,0,1,0,0,0,1,1,5,999,0,0,94.465,-41.8
49,2,0,1,1,1,0,0,1,3,4,999,0,0,94.465,-41.8
38,1,1,1,0,1,0,1,3,3,3,999,0,0,93.444,-36.1
38,3,1,0,0,1,0,0,0,3,2,999,0,0,93.994,-36.4
48,2,1,6,0,1,0,0,1,4,3,999,0,0,94.465,-41.8
36,10,0,6,0,1,0,1,8,4,2,999,0,0,93.075,-47.1
54,3,0,0,1,0,1,1,3,3,3,999,0,0,93.444,-36.1
45,2,2,6,0,1,0,1,0,0,2,999,0,0,92.893,-46.2
30,7,0,4,0,1,0,0,5,4,5,999,0,0,93.2,-42.0
39,2,0,6,0,1,0,0,1,3,1,999,1,1,94.055,-39.8
48,3,0,2,0,1,0,0,1,0,8,999,0,0,94.465,-41.8
31,4,0,4,0,0,0,1,0,4,2,999,0,0,92.893,-46.2
47,3,0,3,0,1,0,1,3,0,3,999,0,0,93.444,-36.1
51,0,0,0,1,0,0,1,3,1,5,999,0,0,93.444,-36.1
35,6,0,6,0,1,0,1,5,1,1,999,2,1,92.649,-30.1
47,2,0,6,0,0,1,0,5,2,1,999,0,0,93.2,-42.0
33,3,1,4,0,0,0,1,0,1,6,999,0,0,92.893,-46.2
33,2,2,6,0,0,0,1,3,2,2,999,0,0,93.444,-36.1
37,6,1,6,0,0,0,1,4,3,1,999,1,1,92.431,-26.9
30,1,2,3,0,1,0,0,0,3,1,999,0,0,93.994,-36.4
29,2,2,6,0,0,0,0,1,0,3,999,0,0,94.465,-41.8
31,8,0,6,0,0,0,1,9,2,1,3,1,2,92.379,-29.8
27,4,1,4,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
52,4,0,4,0,0,0,1,3,1,1,999,0,0,93.444,-36.1
56,2,1,6,0,0,1,1,8,3,1,999,1,1,93.749,-34.6
46,3,0,0,0,0,0,1,0,3,2,12,1,2,92.893,-46.2
32,2,2,6,0,0,1,1,3,2,2,999,0,0,93.444,-36.1
32,2,0,6,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
37,3,2,3,0,1,0,1,0,2,2,999,0,0,92.893,-46.2
22,1,1,4,0,0,0,1,2,1,3,999,1,1,94.215,-40.3
39,1,0,1,0,0,0,1,8,4,2,999,0,0,93.075,-47.1
35,7,1,3,0,0,0,1,2,4,1,999,0,0,93.918,-42.7
39,3,2,3,0,1,0,0,1,2,2,999,0,0,94.465,-41.8
23,2,1,4,0,0,1,1,2,2,1,999,0,0,93.918,-42.7
34,6,0,6,0,0,1,0,0,3,3,999,0,0,93.994,-36.4
35,7,0,3,1,0,0,0,2,3,1,999,0,0,93.918,-42.7
53,8,0,6,1,1,0,1,3,0,6,999,0,0,93.444,-36.1
54,3,0,0,1,0,0,1,0,4,1,999,1,1,92.893,-46.2
35,4,0,4,0,1,0,1,8,2,1,999,0,0,93.075,-47.1
57,5,0,1,0,0,0,1,3,2,3,999,0,0,93.444,-36.1
39,4,0,1,0,1,0,1,2,3,3,999,0,0,93.918,-42.7
31,1,0,1,0,0,0,0,0,0,2,999,0,0,93.994,-36.4
31,2,1,6,0,1,0,1,2,1,2,999,0,0,93.918,-42.7
55,2,0,0,0,0,0,1,8,4,1,999,0,0,93.075,-47.1
31,4,1,6,0,0,0,1,2,4,1,999,0,0,93.918,-42.7
39,2,1,5,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
36,4,0,1,0,1,0,1,2,1,4,999,0,0,93.918,-42.7
39,3,0,3,0,0,0,1,2,1,2,999,0,0,93.918,-42.7
36,4,0,6,0,0,0,0,1,1,1,999,0,0,94.465,-41.8
29,2,1,6,0,1,0,1,3,4,1,999,0,0,93.444,-36.1
39,4,0,4,0,0,0,1,0,3,2,999,1,1,92.893,-46.2
29,1,0,1,0,0,1,1,0,2,2,999,1,1,92.893,-46.2
41,1,0,5,0,0,0,0,1,3,2,999,0,0,94.465,-41.8
53,9,0,0,1,0,0,1,3,2,5,999,0,0,93.444,-36.1
37,1,0,1,1,1,0,0,0,0,3,999,0,0,92.893,-46.2
69,3,0,5,0,1,0,1,3,1,3,999,0,0,92.201,-31.4
46,10,0,5,0,1,0,1,8,0,4,999,0,0,93.075,-47.1
50,9,0,5,1,1,0,0,0,1,3,999,0,0,93.994,-36.4
41,3,0,3,0,1,0,1,0,1,1,999,0,0,92.893,-46.2
27,11,1,6,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
28,1,1,4,0,1,0,1,0,3,2,999,0,0,92.893,-46.2
25,3,1,1,0,1,0,1,2,0,2,999,0,0,93.918,-42.7
31,4,0,6,0,1,0,1,3,3,2,999,0,0,93.444,-36.1
57,2,0,3,0,0,1,1,2,2,1,999,0,0,93.918,-42.7
42,2,0,1,0,1,0,1,0,1,1,999,0,0,92.893,-46.2
55,9,0,5,1,1,0,1,3,3,4,999,0,0,93.444,-36.1
48,10,0,6,1,1,0,1,5,0,2,999,0,0,93.2,-42.0
52,2,0,5,0,0,0,1,8,2,2,999,0,0,93.749,-34.6
31,4,1,1,0,1,0,1,3,3,3,999,0,0,93.444,-36.1
46,0,0,0,0,1,0,0,0,1,2,999,0,0,93.994,-36.4
30,6,0,6,0,0,0,1,0,3,7,999,0,0,92.893,-46.2
33,3,1,1,0,1,0,1,5,3,2,999,0,0,93.2,-42.0
29,2,1,1,0,1,1,1,8,3,3,9,1,2,93.075,-47.1
26,3,0,3,0,0,0,0,1,0,3,999,0,0,94.465,-41.8
36,4,0,6,0,1,0,1,3,3,1,999,0,0,93.444,-36.1
54,3,0,3,1,0,0,1,3,1,3,999,0,0,93.444,-36.1
40,1,2,1,0,0,1,1,0,3,1,999,1,1,92.893,-46.2
34,2,0,6,0,0,0,1,0,4,1,999,1,1,92.893,-46.2
41,3,0,0,0,1,0,0,1,0,2,999,0,0,94.465,-41.8
53,2,0,6,0,0,0,1,3,4,1,999,0,0,92.201,-31.4
52,6,0,1,1,1,0,0,0,4,4,999,0,0,93.994,-36.4
50,10,0,0,1,1,0,1,2,3,3,999,0,0,93.918,-42.7
25,3,0,0,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
30,2,1,6,0,0,0,1,0,1,1,6,1,2,93.876,-40.0
40,3,2,5,1,0,0,1,8,2,1,999,0,0,93.075,-47.1
47,2,2,6,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
29,2,2,6,0,0,0,0,0,3,2,999,0,0,93.994,-36.4
42,3,0,3,0,0,0,1,0,1,1,999,1,1,92.893,-46.2
39,7,2,6,1,0,0,1,3,1,1,999,0,0,93.444,-36.1
28,2,0,1,0,1,0,0,0,4,2,999,0,0,93.994,-36.4
56,6,0,6,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
31,1,0,1,0,0,0,1,0,2,1,999,0,0,92.893,-46.2
47,2,0,5,0,0,1,1,8,2,2,999,0,0,93.075,-47.1
42,3,0,0,0,1,0,1,0,0,2,999,0,0,92.893,-46.2
35,3,0,3,0,1,0,0,0,3,2,999,0,0,93.994,-36.4
38,4,0,4,0,1,0,0,0,1,3,999,0,0,93.994,-36.4
56,1,0,1,0,0,1,0,0,0,1,999,0,0,93.994,-36.4
50,1,0,2,1,0,0,0,3,0,1,999,0,0,93.444,-36.1
25,8,2,6,0,1,0,1,8,0,5,999,0,0,93.075,-47.1
34,2,0,6,0,1,0,0,0,3,2,999,0,0,93.994,-36.4
57,3,0,3,0,1,0,0,1,1,3,999,0,0,94.465,-41.8
36,3,0,2,0,0,0,1,8,4,2,999,1,1,93.075,-47.1
42,2,1,6,1,0,0,1,3,2,1,999,0,0,93.444,-36.1
29,11,1,6,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
29,2,1,1,0,1,1,1,2,4,11,999,0,0,93.918,-42.7
27,2,1,1,0,1,0,1,8,4,1,999,0,0,93.075,-47.1
33,4,0,4,0,0,0,1,2,2,4,999,0,0,93.918,-42.7
32,2,1,6,0,0,0,0,1,1,1,999,0,0,94.465,-41.8
55,2,0,1,0,1,0,1,5,1,1,999,0,0,93.2,-42.0
58,7,2,4,0,0,1,1,3,3,1,999,0,0,92.201,-31.4
31,1,1,3,0,2,2,1,0,4,1,999,3,1,93.876,-40.0
45,7,0,1,0,1,0,1,2,0,2,999,0,0,93.918,-42.7
24,1,1,1,0,1,0,1,0,0,3,999,0,0,92.893,-46.2
52,1,3,4,0,1,0,0,1,4,2,999,0,0,94.465,-41.8
46,2,0,1,0,1,0,1,2,1,6,999,0,0,93.918,-42.7
28,3,0,1,0,0,1,0,0,0,2,999,0,0,92.893,-46.2
33,1,1,1,0,0,0,1,0,0,3,999,1,1,92.893,-46.2
57,4,2,2,0,2,2,1,0,0,5,999,0,0,92.893,-46.2
55,5,2,0,1,0,0,1,0,2,4,999,1,1,92.893,-46.2
50,6,1,6,0,2,2,0,0,2,2,999,0,0,93.994,-36.4
38,4,1,4,0,1,0,1,2,1,2,999,0,0,93.918,-42.7
24,1,1,1,0,0,0,1,2,0,1,999,0,0,93.918,-42.7
48,1,0,2,1,0,0,1,3,4,1,999,0,0,93.444,-36.1
33,2,1,6,0,1,0,1,0,2,2,999,0,0,92.893,-46.2
53,1,0,3,0,1,0,1,3,0,2,999,0,0,94.027,-38.3
52,4,2,1,0,0,1,1,0,2,2,999,1,1,92.893,-46.2
53,3,0,4,1,1,0,1,0,2,4,999,1,1,92.893,-46.2
45,3,0,3,0,1,0,0,0,0,3,999,0,0,93.994,-36.4
31,2,1,6,0,1,0,1,8,2,2,999,0,0,93.075,-47.1
37,3,0,3,0,2,2,1,0,2,5,999,0,0,92.893,-46.2
32,3,1,3,0,0,0,0,0,0,2,999,0,0,93.994,-36.4
43,2,1,6,0,1,0,1,3,1,2,999,0,0,93.444,-36.1
38,10,0,3,0,1,0,1,5,0,1,999,0,0,93.2,-42.0
34,3,0,2,1,1,0,0,0,1,10,999,0,0,93.994,-36.4
39,2,0,1,1,0,0,1,2,0,2,999,0,0,93.918,-42.7
42,1,2,1,0,1,1,1,2,3,1,999,0,0,93.918,-42.7
35,2,0,6,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
40,3,0,0,1,1,0,1,2,3,1,999,0,0,93.918,-42.7
37,1,0,1,0,2,2,0,1,4,3,999,0,0,94.465,-41.8
36,2,1,6,0,1,0,1,3,1,1,999,0,0,93.444,-36.1
27,1,0,1,0,1,0,1,2,0,3,999,0,0,93.918,-42.7
42,4,0,6,1,0,0,0,0,3,1,999,0,0,93.994,-36.4
45,3,0,3,1,0,0,0,1,3,1,999,0,0,94.465,-41.8
45,6,0,6,0,1,1,1,8,4,1,999,2,1,93.075,-47.1
31,3,0,3,0,0,0,1,0,1,3,999,0,0,92.893,-46.2
41,6,0,6,0,1,0,0,1,3,8,999,0,0,94.465,-41.8
56,3,0,3,0,1,0,1,5,4,2,999,0,0,93.2,-42.0
29,4,1,5,0,1,1,1,2,0,3,999,0,0,92.469,-33.6
34,6,0,6,0,1,0,1,0,2,4,999,0,0,92.893,-46.2
36,3,1,1,0,0,0,0,1,1,1,999,0,0,94.465,-41.8
35,2,1,6,0,0,0,0,0,3,1,999,0,0,93.994,-36.4
55,2,2,6,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
43,1,1,1,1,1,0,1,5,4,4,999,0,0,93.2,-42.0
32,2,0,6,0,1,1,0,1,1,1,999,0,0,94.465,-41.8
37,3,1,3,0,0,1,0,0,2,2,999,0,0,93.994,-36.4
27,3,0,2,1,0,0,0,0,2,1,999,0,0,93.994,-36.4
31,3,0,3,0,1,0,1,5,1,2,999,0,0,93.2,-42.0
57,5,0,1,1,0,0,0,0,4,2,999,0,0,93.994,-36.4
63,0,0,0,0,0,0,1,3,1,1,999,1,1,92.201,-31.4
40,1,0,0,1,0,0,1,0,4,1,999,1,1,92.893,-46.2
31,0,0,1,0,1,0,1,2,0,8,999,0,0,93.918,-42.7
29,2,1,1,0,0,0,1,1,2,5,999,0,0,94.055,-39.8
57,6,2,6,0,1,0,0,0,2,1,999,0,0,93.994,-36.4
41,2,1,1,0,0,0,1,0,0,4,999,1,1,92.893,-46.2
57,1,2,5,0,0,0,1,0,4,4,999,0,0,92.893,-46.2
25,3,1,3,0,2,2,1,0,0,2,999,0,0,92.893,-46.2
53,3,0,4,0,0,1,1,0,0,6,999,0,0,92.893,-46.2
56,4,0,4,0,1,0,1,2,0,2,13,1,2,94.215,-40.3
31,1,0,3,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
48,3,0,4,0,0,0,1,2,3,25,999,0,0,93.918,-42.7
36,4,1,1,0,1,1,1,3,1,7,999,0,0,93.444,-36.1
58,2,2,1,0,0,0,1,2,4,2,999,0,0,93.918,-42.7
57,2,0,1,0,1,0,1,5,4,2,999,0,0,93.2,-42.0
30,4,1,1,0,1,0,1,3,3,1,999,0,0,93.444,-36.1
39,6,1,3,1,0,0,0,0,0,1,999,0,0,93.994,-36.4
38,2,1,1,0,0,1,0,2,1,2,999,0,0,93.918,-42.7
35,10,0,2,0,1,0,0,1,1,2,999,0,0,94.465,-41.8
33,2,0,6,0,1,0,1,5,1,1,999,0,0,93.2,-42.0
48,2,1,6,0,1,0,1,3,0,2,999,0,0,93.444,-36.1
35,3,0,3,0,0,0,0,1,4,3,999,0,0,94.465,-41.8
42,2,1,1,0,1,0,1,2,3,4,999,0,0,93.918,-42.7
42,3,0,5,1,0,1,1,0,3,3,999,1,1,92.893,-46.2
32,2,1,4,0,1,0,1,0,3,2,7,2,1,92.893,-46.2
39,10,1,6,0,1,0,0,1,2,1,999,0,0,94.055,-39.8
45,2,0,5,1,1,0,1,2,3,1,999,0,0,93.918,-42.7
28,6,1,6,0,1,0,1,2,2,9,999,0,0,93.918,-42.7
36,6,0,6,0,1,0,0,0,0,1,999,0,0,93.994,-36.4
57,5,0,4,0,0,0,1,3,2,4,999,0,0,93.444,-36.1
35,6,0,6,0,0,0,0,0,2,1,999,0,0,93.994,-36.4
36,3,0,2,1,0,0,0,0,4,2,999,0,0,93.994,-36.4
39,6,0,6,0,0,0,1,5,0,1,999,1,1,93.2,-42.0
32,6,1,6,0,1,0,0,7,1,2,999,0,0,92.843,-50.0
45,9,0,5,0,0,1,0,0,3,6,999,0,0,93.994,-36.4
46,7,0,3,0,0,0,1,1,1,2,999,1,1,92.963,-40.8
36,1,1,5,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
44,9,0,2,0,0,0,0,0,3,1,999,0,0,93.994,-36.4
27,2,1,6,0,1,0,1,3,1,1,999,0,0,92.201,-31.4
47,2,0,3,0,1,0,0,1,4,7,999,0,0,94.465,-41.8
40,3,0,3,0,1,0,0,0,2,4,999,0,0,93.994,-36.4
31,2,1,6,0,1,0,0,1,3,3,999,0,0,94.465,-41.8
33,2,1,1,0,0,0,1,0,1,1,999,0,0,92.893,-46.2
30,3,1,0,1,0,0,0,1,4,22,999,0,0,94.465,-41.8
35,4,0,6,0,0,0,1,3,1,4,999,0,0,93.444,-36.1
59,5,0,6,0,0,0,0,0,4,1,999,0,0,93.994,-36.4
37,8,0,0,0,0,0,1,0,3,1,999,0,0,92.893,-46.2
33,2,2,6,0,0,0,1,3,1,1,999,0,0,93.444,-36.1
30,1,0,4,0,0,0,1,0,0,3,999,0,0,92.893,-46.2
57,3,2,5,1,0,0,0,1,1,3,999,0,0,94.465,-41.8
26,8,0,6,0,1,0,1,2,1,2,999,0,0,93.918,-42.7
70,5,0,0,0,0,0,1,8,2,1,999,0,0,93.075,-47.1
28,4,1,6,0,1,0,1,8,4,1,999,0,0,93.749,-34.6
29,2,0,1,0,1,0,1,9,3,3,999,0,0,94.199,-37.5
27,3,0,3,0,1,1,0,1,2,4,999,0,0,94.465,-41.8
47,2,0,6,0,0,1,1,3,0,2,999,0,0,93.444,-36.1
48,2,0,2,0,1,0,0,7,0,2,999,0,0,92.843,-50.0
37,1,0,1,0,0,0,1,0,3,2,999,0,0,92.893,-46.2
36,4,1,5,0,1,0,1,2,1,2,999,0,0,93.918,-42.7
60,2,2,1,0,0,0,1,2,4,2,999,0,0,93.918,-42.7
40,7,2,1,0,0,1,0,1,3,1,999,0,0,94.465,-41.8
29,1,1,6,0,1,0,0,3,4,1,999,0,0,94.027,-38.3
27,2,1,1,0,1,0,0,2,4,1,999,0,0,94.215,-40.3
46,3,1,2,1,1,0,1,2,0,1,999,0,0,93.918,-42.7
36,10,0,3,0,0,0,1,0,0,2,999,0,0,92.893,-46.2
31,3,0,2,0,0,0,1,2,4,2,999,0,0,93.918,-42.7
32,1,0,1,0,1,0,0,0,3,8,999,0,0,93.994,-36.4
38,2,1,5,1,0,0,0,1,1,2,999,0,0,94.465,-41.8
27,2,0,1,0,0,0,1,0,3,1,999,0,0,92.893,-46.2
27,3,0,3,1,1,0,0,0,2,1,999,0,0,93.994,-36.4
43,3,1,2,0,1,0,1,2,2,2,999,0,0,93.918,-42.7
30,3,1,3,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
55,4,0,4,0,1,1,0,0,4,1,999,0,0,93.994,-36.4
37,4,0,4,0,0,0,1,3,4,1,999,0,0,93.444,-36.1
57,5,0,0,0,1,0,0,0,0,12,999,0,0,93.994,-36.4
30,1,0,1,0,0,0,1,2,0,1,999,0,0,93.918,-42.7
32,0,0,2,0,0,0,0,2,4,1,999,0,0,93.918,-42.7
32,4,1,4,0,2,2,0,1,0,2,999,0,0,94.465,-41.8
48,2,0,2,0,0,0,1,4,1,1,999,0,0,92.431,-26.9
24,4,1,1,0,1,0,1,1,1,2,999,0,0,92.963,-40.8
46,0,0,3,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
48,2,1,6,0,1,1,0,2,1,4,999,0,0,93.918,-42.7
39,2,1,1,1,0,0,0,0,0,2,999,0,0,93.994,-36.4
34,3,0,3,1,0,0,0,1,0,8,999,0,0,94.465,-41.8
48,3,0,0,1,1,0,0,1,0,9,999,0,0,94.465,-41.8
40,4,0,4,0,1,0,1,3,3,8,999,0,0,93.444,-36.1
48,1,0,1,1,0,0,1,3,4,1,999,0,0,93.444,-36.1
28,2,1,6,0,0,0,1,0,2,2,3,2,2,93.876,-40.0
27,2,1,6,0,1,0,1,0,4,1,999,1,1,92.893,-46.2
50,6,0,6,0,1,0,1,3,3,2,999,0,0,93.444,-36.1
27,3,1,2,0,1,1,0,1,4,2,999,0,0,94.465,-41.8
36,3,0,2,1,0,0,0,0,2,1,999,0,0,93.994,-36.4
40,3,0,2,0,1,0,0,0,1,3,999,0,0,93.994,-36.4
30,1,1,1,1,1,0,1,0,4,2,999,1,1,92.893,-46.2
36,6,0,6,0,0,1,1,2,3,2,999,0,0,93.918,-42.7
35,1,1,1,0,0,0,1,0,2,2,999,1,1,92.893,-46.2
47,1,0,1,0,0,0,1,3,0,1,999,0,0,93.444,-36.1
33,7,2,3,0,2,2,1,2,0,1,999,0,0,93.918,-42.7
43,2,1,1,0,0,0,1,0,3,2,999,0,0,92.893,-46.2
30,7,1,5,0,1,0,1,5,2,2,999,0,0,93.2,-42.0
42,4,0,4,0,1,1,1,3,0,7,999,0,0,93.444,-36.1
33,10,0,3,1,0,0,1,5,2,1,999,0,0,93.2,-42.0
35,3,0,3,1,0,0,0,1,0,4,999,0,0,94.465,-41.8
24,11,1,1,0,1,0,1,0,0,1,999,0,0,92.893,-46.2
42,6,0,2,1,0,0,0,1,4,2,999,0,0,94.465,-41.8
39,3,0,2,0,1,0,0,0,1,2,999,0,0,93.994,-36.4
37,10,2,1,0,0,0,1,5,2,4,999,1,1,92.649,-30.1
49,3,0,2,0,0,0,1,3,0,3,999,0,0,93.444,-36.1
34,2,0,1,0,0,0,1,0,1,2,999,0,0,92.893,-46.2
43,4,0,4,0,0,0,0,0,2,2,999,0,0,93.994,-36.4
54,3,0,0,1,0,0,0,0,0,1,999,0,0,93.994,-36.4
32,1,0,4,0,0,0,1,1,2,6,999,0,0,92.963,-40.8
43,8,0,1,1,1,0,1,8,2,2,999,0,0,93.075,-47.1
58,2,0,6,0,0,1,0,1,0,4,999,0,0,94.465,-41.8
35,6,0,6,0,0,0,1,5,1,1,3,2,2,92.649,-30.1
36,3,0,3,0,1,0,1,8,4,4,999,0,0,93.075,-47.1
24,1,1,1,1,1,0,1,0,3,2,10,1,2,92.893,-46.2
42,2,0,6,0,1,0,1,5,0,1,999,0,0,93.2,-42.0
43,3,0,3,0,2,2,0,1,4,1,999,0,0,94.465,-41.8
36,2,0,6,0,0,0,1,3,0,2,999,0,0,93.444,-36.1
50,6,0,6,0,0,1,0,0,2,3,999,0,0,93.994,-36.4
36,2,0,6,0,0,0,1,5,4,2,999,0,0,94.767,-50.8
36,9,1,5,0,0,0,1,2,4,2,999,0,0,93.918,-42.7
33,2,0,1,0,0,0,0,2,1,1,999,0,0,92.469,-33.6
45,3,0,0,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
36,10,0,6,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
24,11,1,6,0,0,0,0,0,3,2,999,0,0,92.893,-46.2
38,8,0,3,1,1,0,1,3,4,1,999,0,0,93.444,-36.1
33,2,0,6,0,1,0,0,0,3,2,999,0,0,93.994,-36.4
47,4,1,4,1,0,0,1,2,0,1,999,0,0,93.918,-42.7
35,3,0,1,0,1,0,1,2,0,3,999,0,0,93.918,-42.7
41,3,0,0,1,1,0,1,0,1,1,999,0,0,92.893,-46.2
36,1,0,1,0,0,0,0,2,2,2,999,0,0,94.215,-40.3
40,3,0,2,1,1,0,0,0,2,3,999,0,0,93.994,-36.4
34,4,1,4,0,1,0,1,3,1,9,999,0,0,93.444,-36.1
46,3,0,0,1,1,0,0,1,3,3,999,0,0,94.465,-41.8
32,8,1,6,0,1,0,1,0,0,3,999,1,1,92.893,-46.2
49,2,0,6,1,0,0,0,0,4,3,999,0,0,93.994,-36.4
29,1,1,4,0,1,0,1,5,3,3,999,0,0,93.2,-42.0
32,4,0,5,1,1,0,0,0,1,2,999,0,0,93.994,-36.4
41,2,2,1,0,0,0,1,8,4,1,999,0,0,93.075,-47.1
40,6,0,2,0,1,0,1,8,3,1,999,0,0,93.075,-47.1
37,8,1,6,1,1,0,0,0,3,5,999,0,0,93.994,-36.4
31,4,1,6,0,0,0,1,5,1,2,999,1,1,93.2,-42.0
36,1,2,6,0,0,0,1,2,0,1,999,0,0,93.918,-42.7
34,3,0,2,1,0,0,0,0,1,1,999,0,0,93.994,-36.4
32,2,1,5,0,1,0,1,0,4,2,999,1,1,92.893,-46.2
38,3,0,3,0,1,0,0,0,1,2,999,0,0,93.994,-36.4
54,1,1,1,1,0,0,0,0,4,2,999,0,0,93.994,-36.4
36,2,0,1,0,0,0,0,0,3,3,999,0,0,93.994,-36.4
51,4,0,5,0,0,0,1,5,1,1,999,0,0,93.2,-42.0
40,4,0,3,0,1,0,0,0,1,3,999,0,0,93.994,-36.4
47,4,0,6,0,0,0,1,5,4,2,999,0,0,93.2,-42.0
30,3,0,1,1,1,0,1,2,0,3,999,0,0,93.918,-42.7
45,7,0,3,0,1,0,1,5,3,5,999,0,0,93.2,-42.0
28,1,0,1,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
49,8,0,3,0,1,0,0,0,3,2,999,0,0,93.994,-36.4
33,1,1,1,0,1,0,1,2,1,2,999,0,0,93.918,-42.7
38,3,0,3,0,1,0,1,5,2,1,999,1,1,93.2,-42.0
33,2,1,6,0,1,0,1,0,2,8,999,0,0,92.893,-46.2
35,6,0,6,0,1,0,1,8,3,1,999,0,0,93.075,-47.1
43,2,0,6,0,1,0,1,1,1,1,999,0,0,92.963,-40.8
41,2,1,6,0,0,0,1,2,4,2,999,0,0,93.918,-42.7
56,3,0,0,1,0,0,0,0,4,15,999,0,0,93.994,-36.4
28,2,1,1,0,1,0,1,2,0,1,999,0,0,93.918,-42.7
43,6,1,6,1,0,0,1,2,1,2,999,0,0,93.918,-42.7
39,0,0,0,0,1,0,0,0,1,2,999,0,0,93.994,-36.4
47,3,0,0,1,1,0,1,0,0,1,999,1,1,92.893,-46.2
